"Name","adamw_lr","batch_size","dropout_rate","muon_lr","weight_decay","batch_perplexity","raw_grad_norm","test_accuracy","test_combined_score","test_pearson","train_loss","val_accuracy","val_combined_score","val_pearson"
"lively-sweep-290","0.00016864609323548888","128","0.15","0.0009226343255140902","0.000031279658344819615","1.4811090230941772","0.9999995327474808","0.8585346052364522","0.859626901479082","0.8607191977217119","0.3927911520004273","0.856","0.8551310908563836","0.8542621817127674"
"lemon-sweep-289","0.00014565949658649878","256","0.05","0.00018276986837803544","0.00017343568436956478","2.709918737411499","0.9999996426122794","0.6200527704485488","0.6761216176028471","0.7321904647571452","0.9969186782836914","0.632","0.6604136325278702","0.6888272650557405"
"eager-sweep-288","0.00016760790893884212","32","0.15","0.0006847353890960425","0.00003141048025787531","1.1500506401062012","0.9999997103013069","0.872133143900954","0.8771933159228957","0.8822534879448375","0.13980591297149658","0.856","0.8629583902886495","0.8699167805772989"
"chocolate-sweep-287","0.0003839570670585251","32","0.15","0.00038726571540568275","0.0001526160226421074","1.2426950931549072","0.9999996789093316","0.8579257154455043","0.8605130505371801","0.8631003856288559","0.21728253364562988","0.84","0.8519300401706684","0.8638600803413368"
"amber-sweep-286","0.00008783641639687946","32","0.05","0.0004941025866888627","0.0007142534798465727","1.221733331680298","0.9999997371608482","0.8725390704282525","0.8772511866377197","0.881963302847187","0.20027056336402893","0.852","0.8568590604268685","0.8617181208537371"
"laced-sweep-285","0.00011040255673905048","128","0.1","0.0001757128016484729","0.00023499018745555637","2.2569847106933594","0.9999996908680862","0.6829713821798254","0.7254291777525913","0.7678869733253572","0.8140297532081604","0.688","0.7270983329310888","0.7661966658621777"
"sunny-sweep-284","0.0006988402447233398","32","0.2","0.00026120264729650235","0.000020299101324795464","1.2957617044448853","0.9999997410029946","0.8680738786279684","0.8715727241550262","0.8750715696820841","0.25909870862960815","0.844","0.8554001083758312","0.8668002167516625"
"fluent-sweep-283","0.0008825856552702006","32","0.05","0.0003729544361739382","0.0004211614354371352","1.2008306980133057","0.9999995905916926","0.8593464582910493","0.8628302167985131","0.866313975305977","0.18301355838775635","0.84","0.8531192842117118","0.8662385684234236"
"super-sweep-282","0.00005296523417035326","32","0.1","0.00038027943583261286","0.00007223939967552206","1.2746723890304563","0.9999997437350168","0.8741627765374467","0.8741764383052062","0.8741901000729657","0.2426891922950745","0.866","0.8639125071538152","0.8618250143076305"
"amber-sweep-281","0.0005901694452623945","32","0.1","0.00035025202017862","0.00014242271142037312","1.2233922481536863","0.999999689567776","0.874365739801096","0.8763366762474303","0.8783076126937646","0.20162755250930783","0.848","0.856418683374875","0.8648373667497501"
"easy-sweep-280","0.0001095310040504638","32","0.05","0.0005386221530529177","0.0003352089938860016","1.1449129581451416","0.9999994186510338","0.8709153643190582","0.8760369170892864","0.8811584698595146","0.13532865047454834","0.846","0.8567517826569877","0.8675035653139755"
"glamorous-sweep-279","0.0000601425069276409","32","0.1","0.0006269704630791043","0.0007266855839790155","1.1925312280654907","0.9999997637331588","0.8650294296732292","0.86430996939591","0.8635905091185907","0.1760781556367874","0.84","0.8526238150045987","0.8652476300091975"
"azure-sweep-278","0.0008369865299587919","32","0.2","0.0008940237510159216","0.0005938081368685413","1.1715726852416992","0.9999998039170676","0.8668560990460726","0.872133328468389","0.8774105578907053","0.15834711492061615","0.856","0.8662516410403698","0.8765032820807395"
"daily-sweep-277","0.0002538175117086309","32","0.15","0.0008481885188622698","0.000498870524310946","1.2627904415130615","0.9999996879139448","0.8632027603003857","0.868763074963188","0.8743233896259903","0.23332390189170835","0.848","0.85730148578501","0.86660297157002"
"devoted-sweep-276","0.0002228683936159687","32","0.1","0.0009812545594937625","0.000023312237378110403","1.158589482307434","0.9999997176372194","0.8652323929368785","0.8643509041093584","0.8634694152818383","0.14720332622528076","0.842","0.8536913999731979","0.8653827999463959"
"drawn-sweep-275","0.0006566087434439226","64","0.15","0.0005137071679159007","0.0000445854313862296","1.3693827390670776","0.9999996892177532","0.8625938705094378","0.8679200607702291","0.8732462510310205","0.3143600821495056","0.844","0.8492933109969518","0.8545866219939038"
"eternal-sweep-274","0.00030017775030522783","32","0.05","0.0004136563387145752","0.000011305588568593793","1.2160334587097168","0.9999996972226046","0.8749746295920439","0.8782905512025612","0.8816064728130784","0.19559434056282043","0.842","0.8546235762601784","0.8672471525203568"
"daily-sweep-273","0.0009474508746864044","512","0.05","0.00015426736082084193","0.0003434607063639229","2.4020285606384277","0.9999994339593316","0.5668763953724376","0.6530129264494662","0.7391494575264949","0.8763135671615601","0.564","0.6450406961544297","0.7260813923088596"
"iconic-sweep-272","0.0003420190160888413","256","0.1","0.0004366194874027108","0.000021331642715126847","2.121645212173462","0.9999992898324138","0.6348690886949462","0.7022296386618472","0.7695901886287481","0.7521917819976807","0.646","0.7093799917796715","0.7727599835593428"
"olive-sweep-271","0.0004023235655280899","256","0.1","0.0008408865659896363","0.00005513333400945736","1.884534239768982","0.9999991054663032","0.7548203775116704","0.7877114664580764","0.8206025554044825","0.6336806416511536","0.748","0.7874443857922072","0.8268887715844144"
"firm-sweep-270","0.00017912352298729225","32","0.15","0.0005167693197121941","0.00009467093974832892","1.2045819759368896","0.9999997274808972","0.8753805561193424","0.8786461390157927","0.8819117219122429","0.18613260984420776","0.848","0.8550492380055429","0.8620984760110858"
"apricot-sweep-269","0.00008341989220316224","64","0.15","0.0009782322074842356","0.000021771954796162756","1.1847937107086182","0.9999996651766896","0.8676679521006698","0.8706738940120395","0.8736798359234091","0.16956862807273865","0.846","0.8549473094959319","0.8638946189918638"
"fluent-sweep-268","0.0003254318858707939","32","0.1","0.0003997041976774675","0.000026789083570082455","1.1953532695770264","0.9999996725549944","0.8680738786279684","0.8721860244445543","0.8762981702611402","0.17844179272651672","0.856","0.8586794426957556","0.8613588853915112"
"revived-sweep-267","0.0003921547605484661","32","0.2","0.0002807769863097791","0.000017829048766036146","1.3004422187805176","0.9999997562417556","0.8688857316825654","0.872287250630819","0.8756887695790725","0.2627043128013611","0.84","0.8529813424296091","0.8659626848592181"
"devout-sweep-266","0.0007714275068940133","32","0.15","0.0004688570852447412","0.00019833631176254877","1.1855214834213257","0.9999995989082158","0.8719301806373047","0.8770778963331962","0.8822256120290878","0.1701827049255371","0.852","0.8620535789058345","0.8721071578116689"
"fluent-sweep-265","0.00008271116686391682","32","0.15","0.000719331924179205","0.0000631440070505009","1.1576168537139893","0.9999997868610352","0.8672620255733712","0.8678853326912774","0.8685086398091836","0.14636334776878357","0.86","0.8588449018279164","0.8576898036558328"
"brisk-sweep-264","0.0005582070855168669","64","0.05","0.0001547498531559085","0.0008504108399529047","1.6185941696166992","0.9999996137091276","0.827887152425411","0.8382507471809036","0.8486143419363963","0.4815579354763031","0.816","0.8353184183023321","0.8546368366046644"
"fast-sweep-263","0.0005991367296205778","32","0.15","0.000987073505256439","0.000515388134330135","1.232560634613037","0.9999999065072108","0.862796833773087","0.8671221777975051","0.8714475218219233","0.2090938687324524","0.854","0.8569912358782066","0.8599824717564131"
"astral-sweep-262","0.0000942325624556766","32","0.2","0.0007740694600218592","0.0004945884197179395","1.1802095174789429","0.999999608478999","0.8629997970367363","0.8665073632272748","0.8700149294178133","0.16569191217422485","0.856","0.8617352410506206","0.8674704821012412"
"neat-sweep-261","0.00013045367419762635","64","0.15","0.0003883473595021726","0.00007568856078297652","1.557502508163452","0.9999995525379248","0.8544753399634666","0.8569661592103122","0.8594569784571576","0.4430835247039795","0.862","0.8606714761444467","0.8593429522888935"
"legendary-sweep-260","0.00007686235222431164","128","0.2","0.00010865783043791768","0.000013142435576822216","2.482118606567383","0.999999604683633","0.6200527704485488","0.6821414119703143","0.7442300534920798","0.9091123938560486","0.622","0.6680966437578191","0.7141932875156383"
"scarlet-sweep-259","0.00005325705925661836","32","0.2","0.000744660696320004","0.000906356596134167","1.1452372074127195","0.9999996260564652","0.867059062309722","0.8672186068711274","0.8673781514325329","0.13561181724071503","0.858","0.863367932804804","0.8687358656096079"
"hopeful-sweep-258","0.0008230135779750717","64","0.1","0.0006119603479749095","0.0005191014344822697","1.2621108293533323","0.9999997207204818","0.8731479602192003","0.875216649603159","0.8772853389871178","0.23278555274009705","0.842","0.8506418584703367","0.8592837169406734"
"icy-sweep-257","0.0007664947775284382","64","0.15","0.00007887091491071862","0.00016435369537202329","1.6638904809951782","0.9999996866876508","0.7186929165820987","0.7778066790101972","0.8369204414382956","0.5091585516929626","0.708","0.7755718933687761","0.8431437867375522"
"good-sweep-256","0.0003412299085446201","32","0.05","0.0006210401803549221","0.000010266428796618072","1.200428485870361","0.9999997303155584","0.8666531357824234","0.8693928407123417","0.8721325456422598","0.18267855048179624","0.848","0.8603275791625743","0.8726551583251486"
"sparkling-sweep-255","0.00006692326036573914","32","0.1","0.0003951149129552352","0.000012394306056533726","1.253981351852417","0.999999564413948","0.8701035112644612","0.8712012424483951","0.8722989736323291","0.22632351517677307","0.86","0.8588670757639769","0.857734151527954"
"vivid-sweep-254","0.00007391605668034752","32","0.1","0.0005601181847262371","0.000035463351219450234","1.136960744857788","0.9999996636713114","0.8770042622285367","0.8803357685910662","0.8836672749535959","0.12835870683193207","0.852","0.8587507732384119","0.8655015464768236"
"sweet-sweep-253","0.0006647164526748199","32","0.05","0.0005348702575279804","0.0005387642752003064","1.2209186553955078","0.99999962114143","0.8707124010554089","0.875668858312344","0.880625315569279","0.19960354268550873","0.86","0.8624107563662387","0.8648215127324773"
"fast-sweep-252","0.00006377226645857241","32","0.05","0.0009761092254685944","0.000013618511707567651","1.143074631690979","0.9999997235203882","0.8613760909275421","0.8675496271762966","0.8737231634250511","0.13372167944908142","0.854","0.8622925537435318","0.8705851074870636"
"celestial-sweep-251","0.00014906842218234424","32","0.05","0.00038839209797984845","0.00031995440877402516","1.268894910812378","0.9999997249078972","0.8696975847371625","0.8733358942803608","0.8769742038235592","0.2381463646888733","0.844","0.8540006512331167","0.8640013024662335"
"happy-sweep-250","0.00020625187383480488","128","0.15","0.0009579047954370086","0.000105362432230258","1.465597152709961","0.999999648175492","0.860564237872945","0.8621988051996121","0.8638333725262793","0.3822627067565918","0.858","0.8551241968549121","0.8522483937098243"
"fallen-sweep-249","0.00018665395524781943","64","0.05","0.00015264328351866722","0.00035536669971802053","1.8200281858444216","0.9999994063492632","0.7509640755023341","0.7846228453889605","0.818281615275587","0.5988519787788391","0.75","0.7887870298681798","0.8275740597363598"
"smooth-sweep-248","0.00005740008741700898","32","0.2","0.00098592283300947","0.000025855307306021286","1.208451747894287","0.9999996622200292","0.8530545971179216","0.8572430840973781","0.8614315710768348","0.1893400251865387","0.86","0.8596950549229967","0.8593901098459935"
"cool-sweep-247","0.0001149658712695636","32","0.05","0.0006086400840674187","0.0007688976238541291","1.166725516319275","0.9999997159476044","0.8599553480819971","0.8615766709338363","0.8631979937856754","0.1542011201381683","0.838","0.8515574887324321","0.8651149774648642"
"spring-sweep-246","0.000060142502990274494","32","0.05","0.0006584004452153483","0.00004044693065137491","1.140532612800598","0.9999996135365504","0.8684798051552669","0.8671573184949617","0.8658348318346566","0.13149535655975342","0.848","0.858860375820157","0.8697207516403138"
"wobbly-sweep-245","0.00015966074792788382","32","0.1","0.0003614292759830586","0.0007351915467519672","1.2792489528656006","0.9999997056469356","0.8696975847371625","0.8718136612907667","0.8739297378443708","0.24627315998077393","0.854","0.8592369071269782","0.8644738142539564"
"comic-sweep-244","0.00006897039086245561","128","0.2","0.0009541087665415268","0.000022766617049240996","1.5062612295150757","0.999999476108248","0.8587375685001015","0.8598501064344424","0.8609626443687832","0.40963059663772583","0.858","0.8557518406959187","0.8535036813918374"
"toasty-sweep-243","0.00013762374645540914","64","0.2","0.0001437529549647011","0.0001101439215238224","1.925431489944458","0.9999994170823522","0.6985995534808199","0.7510421627921462","0.8034847721034724","0.6551501154899597","0.698","0.7555604891510685","0.813120978302137"
"radiant-sweep-242","0.0008825596824602809","32","0.05","0.0008669108808541037","0.0003238013770906662","1.170411467552185","0.9999996924118828","0.8530545971179216","0.860451356493658","0.8678481158693944","0.15735545754432678","0.85","0.8545008096365962","0.8590016192731926"
"floral-sweep-241","0.00007547772440890622","32","0.05","0.0006871785761652404","0.0005277852670852075","1.1282989978790283","0.999999603122517","0.872133143900954","0.8745903881422052","0.8770476323834564","0.12071116268634796","0.858","0.858154082386724","0.8583081647734478"
"rose-sweep-240","0.0001414367196426925","32","0.2","0.0008723033758164594","0.00013154831666678735","1.1848933696746826","0.9999996850188924","0.8563020093363102","0.8592619311269949","0.8622218529176797","0.16965274512767792","0.838","0.8518774268105576","0.8657548536211153"
"sweet-sweep-239","0.00006199348003391705","32","0.05","0.0009147440412737286","0.000028178087097491864","1.1494616270065308","0.99999986622296","0.8609701644002435","0.8614458060166423","0.8619214476330412","0.13929367065429688","0.858","0.861576218887911","0.8651524377758222"
"cool-sweep-238","0.00008837417403527319","32","0.1","0.0005959624991957608","0.000931321889142786","1.1527111530303955","0.9999996721529189","0.8733509234828496","0.8767184515197151","0.8800859795565805","0.14211663603782654","0.85","0.855812979123883","0.861625958247766"
"dutiful-sweep-237","0.0003605521000843287","32","0.05","0.0007950812535212946","0.00005613368938141173","1.1848711967468262","0.9999997863909876","0.8632027603003857","0.8654464471357288","0.867690133971072","0.16963401436805725","0.854","0.859452352036606","0.8649047040732118"
"soft-sweep-236","0.00015357133354255905","256","0.1","0.0008700346193702135","0.00016336244046243512","1.973907470703125","0.9999991465976834","0.7119951288816724","0.7595683203074477","0.807141511733223","0.6800150871276855","0.702","0.7572515997752525","0.812503199550505"
"atomic-sweep-235","0.0000912890628436148","32","0.1","0.0005908736033818801","0.00017758299527489258","1.15078866481781","0.9999997338117056","0.8625938705094378","0.8599243068508956","0.8572547431923534","0.1404474526643753","0.844","0.8544344568427759","0.8648689136855517"
"leafy-sweep-234","0.0003061989415050758","32","0.15","0.0004386712828116958","0.00015049043172353125","1.1903047561645508","0.9999997090049616","0.8585346052364522","0.8601996603065867","0.8618647153767213","0.1742093563079834","0.844","0.8530038490358187","0.8620076980716374"
"efficient-sweep-233","0.000868199165003957","32","0.15","0.0008853026355582545","0.0003507675399524567","1.2432830333709717","0.9999997556563508","0.8648264664095798","0.8689603344957044","0.8730942025818289","0.2177554965019226","0.866","0.8662126509201378","0.8664253018402757"
"effortless-sweep-232","0.00007564830375938327","256","0.15","0.000182435360806439","0.000017146290404065024","3.0579657554626465","0.9999996470860756","0.569311954536229","0.6350561345020895","0.70080031446795","1.1177499294281006","0.572","0.6097659802321221","0.6475319604642443"
"restful-sweep-231","0.00041571775183343055","128","0.1","0.00011767739819017832","0.000024660125162490775","2.0343828201293945","0.9999995897269474","0.5784453014004465","0.6753789137908528","0.7723125261812592","0.7101925611495972","0.586","0.6879137118267888","0.7898274236535777"
"visionary-sweep-230","0.00007972560357368582","32","0.2","0.0008574881871060052","0.000668102416669104","1.1642602682113647","0.9999997348771694","0.8739598132737975","0.8743606775337684","0.8747615417937394","0.15208588540554047","0.868","0.8676478018640867","0.8672956037281735"
"wobbly-sweep-229","0.00009325584747491884","32","0.15","0.0007758775545266739","0.0008950245078892747","1.1530165672302246","0.9999997636265668","0.8558960828090115","0.8622657287901183","0.8686353747712251","0.14238156378269196","0.842","0.8498638962249216","0.8577277924498432"
"soft-sweep-228","0.00007895508345483934","32","0.2","0.0005591045225129169","0.0008394267574169205","1.1901472806930542","0.9999998872455456","0.8735538867464989","0.8764526453602767","0.8793514039740544","0.17407697439193726","0.854","0.8600442582638037","0.8660885165276075"
"apricot-sweep-227","0.00005998325454145473","32","0.05","0.00097659109645211","0.000015144709473169696","1.250650405883789","0.9999998441566964","0.8571138623909073","0.8580910734948359","0.8590682845987646","0.22366374731063843","0.846","0.8574438463089592","0.8688876926179184"
"restful-sweep-226","0.0002334827034247366","64","0.1","0.00019388476149750857","0.00007308100830739426","1.7329187393188477","0.9999995102781556","0.8134767607063121","0.8241231957569837","0.8347696308076551","0.549807071685791","0.812","0.8290222201619724","0.8460444403239445"
"treasured-sweep-225","0.00019222157394667072","64","0.15","0.0008664278237063762","0.000013890599190935415","1.2019946575164795","0.999999591407568","0.8565049725999594","0.8585641030924529","0.8606232335849464","0.18398243188858032","0.826","0.8426364877870403","0.8592729755740806"
"super-sweep-224","0.00007843972677949692","32","0.15","0.00047619202264245314","0.00010922857066409864","1.2243711948394775","0.9999997463508254","0.8770042622285367","0.8766801542630582","0.8763560462975798","0.20242740213871","0.854","0.8566652126892587","0.8593304253785173"
"crimson-sweep-223","0.00008455866111503897","32","0.1","0.000652611669636924","0.0003144043639211909","1.2003540992736816","0.9999997109595116","0.8739598132737975","0.876713769789053","0.8794677263043086","0.18261660635471344","0.854","0.8590037593114956","0.8640075186229912"
"royal-sweep-222","0.0008830110314889592","128","0.2","0.0008031159099334867","0.0001152394135162394","1.3836246728897097","0.9999994111758164","0.86198498071849","0.8637072163162888","0.8654294519140876","0.32470664381980896","0.852","0.8533698890709156","0.8547397781418313"
"rosy-sweep-221","0.0001473176556654468","64","0.1","0.0009667545542998476","0.000016606498009257042","1.1484051942825315","0.9999994459418456","0.8727420336919017","0.8760575953514349","0.8793731570109681","0.1383742094039917","0.864","0.8653638161000001","0.8667276322000004"
"logical-sweep-220","0.00011792249665574096","32","0.05","0.0005480169593098812","0.000014408860515716007","1.1315362453460691","0.9999996039887652","0.8654353562005277","0.8628948930572531","0.8603544299139785","0.12357617914676666","0.842","0.8498081259608188","0.8576162519216377"
"bright-sweep-219","0.0000720299580233818","64","0.15","0.0001207520013007666","0.0003513048804070947","2.070603132247925","0.9999993173035951","0.6720113659427643","0.7250459018519756","0.7780804377611868","0.7278399467468262","0.676","0.7286954014201064","0.7813908028402127"
"icy-sweep-218","0.0005247499203843858","512","0.2","0.00007712526581543019","0.00008907371684038605","2.7654905319213867","0.9999996030789478","0.6320276030038563","0.6614531484179991","0.6908786938321418","1.017217993736267","0.638","0.6441413438599694","0.6502826877199387"
"vivid-sweep-217","0.00005145166214293703","128","0.1","0.0004194436642494726","0.00001990945215899356","2.0122504234313965","0.99999986676958","0.7329003450375482","0.7662654333839214","0.7996305217302946","0.6992536187171936","0.732","0.7675665958927056","0.8031331917854111"
"electric-sweep-216","0.00011067301859923418","32","0.2","0.0005512710431245772","0.0001609884162250598","1.2677446603775024","0.9999997996838152","0.8753805561193424","0.8782132147004198","0.8810458732814973","0.23723949491977692","0.846","0.8567409999018323","0.8674819998036646"
"chocolate-sweep-215","0.00011527854001669064","32","0.05","0.0007079172201157429","0.00004811741495180311","1.190776228904724","0.9999996793196289","0.8648264664095798","0.8669124344352444","0.8689984024609089","0.17460544407367706","0.856","0.8583245020995391","0.8606490041990782"
"astral-sweep-214","0.000143355153320488","32","0.05","0.0005132207840725819","0.00003208290004552052","1.1368818283081057","0.9999995722962436","0.8749746295920439","0.8781461732991416","0.8813177170062392","0.12828931212425232","0.846","0.8539915820857249","0.8619831641714497"
"devout-sweep-213","0.0009854539334360115","32","0.05","0.0002334842809106635","0.0006486540318400222","1.277156949043274","0.9999996648377684","0.8690886949462148","0.8738046684731411","0.8785206420000673","0.24463647603988647","0.836","0.8515088331843759","0.8670176663687518"
"playful-sweep-212","0.000062432766083629","256","0.1","0.000716576853478796","0.0004871913315206495","2.150217056274414","0.9999994900549684","0.708747716663284","0.744254369530942","0.7797610223986","0.7655688524246216","0.704","0.7434806905496024","0.7829613810992049"
"distinctive-sweep-211","0.00007829346773684172","32","0.05","0.00034977147462567554","0.00002334971845892423","1.3378150463104248","0.9999997011615476","0.8680738786279684","0.8704349203469959","0.8727959620660233","0.2910376787185669","0.842","0.8496498786434","0.8572997572868001"
"stellar-sweep-210","0.00006102470629878302","64","0.15","0.0009347660729368896","0.0005950884775565262","1.1745383739471436","0.9999995294297024","0.8703064745281104","0.8719444751978997","0.873582475867689","0.16087524592876434","0.848","0.8540232100908156","0.8600464201816314"
"bright-sweep-209","0.000102583025805241","32","0.1","0.0006176912826707078","0.00011300790786379564","1.1809638738632202","0.9999997313233004","0.8686827684189162","0.8672974945039655","0.8659122205890148","0.16633093357086182","0.848","0.8532529458645572","0.8585058917291145"
"crisp-sweep-208","0.00005556918101249263","64","0.15","0.0005040437772464471","0.000022714711024251456","1.5018346309661863","0.999999559896011","0.8613760909275421","0.8616255991405948","0.8618751073536476","0.40668749809265137","0.852","0.8548178224492349","0.8576356448984698"
