"Name","adamw_lr","adamw_weight_decay","alpha","batch_size","muon_lr","muon_momentum","muon_weight_decay","test/accuracy","test/combined_score","test/macro_f1","test/pearson","test/weighted_f1","train/batch_perplexity","train/loss","train/raw_grad_norm","val/accuracy","val/combined_score","val/macro_f1","val/pearson","val/weighted_f1"
"smart-sweep-76","0.0045164451935394406","0.035817792670104584","0.3104593315963244","128","0.0006109304568220817","0.9509599800192388","0.09310593445608224","0.872133143900954","0.8772581723302519","0.8657020631683642","0.8823832007595498","0.8723129604153713","1.2410238981246948","0.21593676507472992","6.258787984941503","0.852","0.8649461900744033","0.8577834800745018","0.8778923801488067","0.8543777089783282"
"logical-sweep-34","0.0052086429180201186","0.0977300158706134","0.4010971849638261","128","0.0007561358697454903","0.98610206348727","0.0426942511194727","0.8664501725187741","0.8736899865258791","0.8557759475518445","0.8809298005329841","0.8652394179500403","1.184234619140625","0.1690966784954071","6.114619742249843","0.834","0.8470375620649937","0.8387392207089936","0.8600751241299874","0.8367269169998444"
"light-sweep-95","0.0046271011345495995","0.06573405036641794","0.024893109189054963","128","0.0016159537470267775","0.9635786241420322","0.083148392891951","0.8636086868276842","0.8732870195489079","0.8600152957134409","0.8829653522701315","0.8647216722578854","1.1105769872665403","0.10487966239452362","2.920298368718536","0.852","0.863483455988133","0.8522424622940118","0.8749669119762662","0.8536869807254839"
"rosy-sweep-38","0.005602682679946792","0.037929107868915575","0.21990050606400025","128","0.00195167073192647","0.9798069637364766","0.18228420059116157","0.8634057235640349","0.8689612215876952","0.8556606333453803","0.8745167196113556","0.8636928717294755","1.326833963394165","0.28279566764831543","9.315339919256807","0.844","0.8487451877545852","0.8376478108021733","0.8534903755091704","0.8448705656759348"
"eager-sweep-9","0.00522676787573648","0.0914048523448558","0.3428363821747488","128","0.00234305458779914","0.9063861844180924","0.1091940161905176","0.8646235031459306","0.8686381073743255","0.8553573093252501","0.8726527116027203","0.8645258111098749","1.205729365348816","0.1870846450328827","4.335685880254359","0.842","0.8547403865673405","0.8400209442217811","0.8674807731346811","0.8433528508655144"
"worldly-sweep-13","0.0003901349179646969","0.06171384090600332","0.07378763966001073","128","0.002794450186149177","0.9523021246399314","0.17190295116886972","0.8613760909275421","0.8674884399283276","0.8542690040303947","0.8736007889291132","0.8616902976263205","1.1587148904800415","0.14731144905090332","4.140763238260295","0.856","0.860054922219363","0.8530564267615492","0.8641098444387258","0.8567192530621232"
"clean-sweep-49","0.0012579541803836608","0.07873041848481563","0.16819733061762604","128","0.002320048499684706","0.9684474142279662","0.1475309378442347","0.8621879439821393","0.8660032922866562","0.8474887027828285","0.8698186405911731","0.8598879599874816","1.2239962816238403","0.20212113857269287","6.549513749642868","0.862","0.860209371555805","0.8567452008356886","0.8584187431116101","0.8622581440213629"
"solar-sweep-32","0.008054314220144148","0.017317206640458768","0.4867411185863833","64","0.0006511288260372808","0.901413921738762","0.16885757346064703","0.8723361071646032","0.8635114990224801","0.8660249479657535","0.8546868908803572","0.8719695172912191","1.321827054023743","0.27901491522789","8.026922652054296","0.85","0.8538240551626548","0.8473241368486061","0.8576481103253095","0.8507286236322134"
"zany-sweep-63","0.007512378755318391","0.01845026663391381","0.2970512549484359","128","0.0016050426574750662","0.9742622425022252","0.1570327281895115","0.8544753399634666","0.8605816194130678","0.8433227222050662","0.866687898862669","0.8526306761664079","1.366734504699707","0.31242430210113525","9.565164333393891","0.83","0.8412510394661199","0.8248976754438903","0.85250207893224","0.8310317738595736"
"golden-sweep-65","0.007777334149209188","0.04399501429413994","0.4823523855258583","128","0.0023776274149241326","0.9647846722324523","0.12865204678237724","0.855490156281713","0.8576716610118016","0.8494128638928696","0.8598531657418901","0.856095178744929","1.2890008687973022","0.25386738777160645","6.4969980843769894","0.858","0.8547464944103247","0.854609136610977","0.8514929888206494","0.8589760247615861"
"sleek-sweep-44","0.006670447664901768","0.046167288925938","0.30389776691530995","128","0.002208922367973644","0.9882371203802148","0.15399325797362823","0.8603612746092957","0.857214404649459","0.8514790657188365","0.8540675346896223","0.8598779650683884","1.15792977809906","0.14663371443748474","2.757551571897985","0.782","0.8159539258140212","0.7940761186077346","0.8499078516280423","0.7860175941414818"
"dashing-sweep-100","0.0012157932461087768","0.06043721373885979","0.4749642695341696","128","0.004358198654255708","0.9140725819472258","0.07203614854532507","0.8520397807996752","0.8541704348168488","0.8489015628902506","0.8563010888340223","0.8530087307785033","1.196169137954712","0.17912399768829346","5.363639153612685","0.842","0.8482435320971655","0.8433395436630188","0.8544870641943312","0.8438828888302087"
"olive-sweep-46","0.00343153194816192","0.07034737876638515","0.31268768917721357","16","0.001011901133418792","0.9036001842052096","0.14601551675074606","0.8548812664907651","0.8527017586616785","0.8505133697247732","0.8505222508325919","0.8550999883989706","1.745148539543152","0.556839644908905","8.907589488603223","0.85","0.8447896332436573","0.8387868724994454","0.8395792664873145","0.8499364686623526"
"whole-sweep-57","0.007397096117237429","0.05101044116052609","0.08173414082354402","128","0.00034483767451532615","0.9079777906818772","0.07282526636712952","0.8362086462350314","0.8507776507136479","0.8380886300952227","0.8653466551922643","0.8389921228824215","1.228005051612854","0.20539087057113647","6.902084297208027","0.83","0.8511164220442612","0.8361934433582375","0.8722328440885224","0.8338318371415984"
"unique-sweep-80","0.008311274204257812","0.020568999596069476","0.02786331872812342","128","0.002547967330126656","0.982013457764318","0.15095740894094914","0.848183478790339","0.8503791368635645","0.8363398381837154","0.8525747949367901","0.8472934570399414","1.216193914413452","0.195726215839386","4.352112543272589","0.842","0.8429957458886498","0.8361745297894242","0.8439914917772996","0.8427998072151516"
"young-sweep-75","0.008194583028385997","0.03312558817421277","0.39368289997692263","128","0.00338686941998773","0.9100169439935502","0.10537948660074206","0.8477775522630404","0.8472069150851946","0.8348356906233635","0.8466362779073489","0.8461153276078548","1.3723896741867063","0.31655359268188477","9.574294473418092","0.838","0.8346425390188532","0.8414631170367309","0.8312850780377065","0.8409447832153378"
"comic-sweep-55","0.0038169021891359942","0.015342190723655644","0.31289044683587786","128","0.005536187078239175","0.9331657118720266","0.13011573749993618","0.8520397807996752","0.8447940540337007","0.8399896403144863","0.8375483272677261","0.8512792049885423","1.5086688995361328","0.4112277030944824","8.70857722229938","0.82","0.8222695235516702","0.811935793858973","0.8245390471033404","0.8214310088589806"
