"Name","adamw_lr","adamw_weight_decay","muon_lr","muon_weight_decay","batch_perplexity","raw_grad_norm","test_accuracy","test_combined_score","test_pearson","train_loss","val_accuracy","val_combined_score","val_pearson"
"mild-sweep-90","0.00014469173816500716","0.03523421626926418","0.0005703640094462274","0.03354694823938348","1.231151103973389","0.999999696145897","0.8765983357012381","0.8806407249471218","0.8846831141930053","0.20794960856437683","0.86","0.8659096529343127","0.8718193058686252"
"glowing-sweep-21","0.0001444672599592315","0.035251389306965274","0.0005708137269611936","0.0338625851672011","1.20440411567688","0.999999537603765","0.8747716663283945","0.8804595803570603","0.8861474943857262","0.1859849244356155","0.858","0.8652771955003831","0.872554391000766"
"youthful-sweep-70","0.00014450815327091905","0.035842252121618255","0.0005701644930926903","0.03364680722224374","1.2221821546554563","0.9999996513481108","0.8747716663283945","0.8803330402844871","0.8858944142405797","0.2006379067897797","0.86","0.865262750391704","0.870525500783408"
"polar-sweep-57","0.0001443096655944654","0.03559024926250577","0.0005703960672997327","0.03318072527217459","1.2041350603103638","0.9999996170770846","0.8755835193829917","0.8801666139834428","0.8847497085838939","0.1857614815235138","0.85","0.8590054614096284","0.8680109228192568"
"efficient-sweep-8","0.00014496187701644063","0.03523393010052518","0.0005701699037244292","0.03376327033549062","1.2881518602371216","0.9999998195417004","0.8739598132737975","0.8801374210744071","0.8863150288750168","0.2532084584236145","0.854","0.8625001488747817","0.8710002977495632"
"lucky-sweep-35","0.00014474240015076634","0.035602216078446686","0.0005707878118929793","0.033182498601148844","1.2261964082717896","0.9999996457063128","0.8751775928556931","0.8801100627248127","0.8850425325939324","0.2039170265197754","0.864","0.8667112564062905","0.8694225128125811"
"hopeful-sweep-65","0.00014403071194425966","0.03528348215587431","0.0005709468393386467","0.033930722784451604","1.2343264818191528","0.9999995617499472","0.8745687030647453","0.880108539731985","0.8856483763992248","0.2105255275964737","0.858","0.8647408937041046","0.871481787408209"
"fancy-sweep-135","0.00014420579212643","0.03545346600859868","0.0005709496174793467","0.03347767883755779","1.2084578275680542","0.9999994579574548","0.8751775928556931","0.8800979799680186","0.8850183670803443","0.18934503197669983","0.858","0.8652087999585931","0.8724175999171863"
"smooth-sweep-139","0.0001448353259841174","0.0359116423450077","0.0005704093273955571","0.03367370982375167","1.1927276849746704","0.9999996164420024","0.8739598132737975","0.8800381885847575","0.8861165638957175","0.176242858171463","0.854","0.8617138916613966","0.8694277833227931"
"twilight-sweep-167","0.0001449025920816366","0.03514127477620898","0.000570829457965085","0.03327494251449411","1.2327433824539185","0.9999997081429232","0.8751775928556931","0.8800212272423469","0.8848648616290008","0.2092421352863312","0.85","0.8589883917219967","0.8679767834439933"
