"Name","adamw_lr","adamw_weight_decay","alpha","batch_size","muon_lr","muon_momentum","muon_weight_decay","test/accuracy","test/combined_score","test/macro_f1","test/pearson","test/weighted_f1","train/batch_perplexity","train/loss","train/raw_grad_norm","val/accuracy","val/combined_score","val/macro_f1","val/pearson","val/weighted_f1"
"fearless-sweep-14","0.0008997557854576173","0.03377038549619109","0.09444215414924048","64","0.0003914402573404243","0.9680437306700658","0.06001392006997783","0.8648264664095798","0.8765043439604153","0.8589799315532014","0.8881822215112508","0.8657778782269213","1.0976542234420776","0.09317536652088164","4.220782743080547","0.866","0.8729897882445239","0.8629559691521491","0.8799795764890477","0.8670817435868836"
"dandy-sweep-57","0.00426773225552081","0.030448421797082497","0.2800340583674639","128","0.0008833894261004289","0.9259971179222164","0.0544000916116675","0.865638319464177","0.8764221350098939","0.8526626142263295","0.8872059505556107","0.8628327351547921","1.0936287641525269","0.08950133621692657","2.773879373445554","0.846","0.8652786412667404","0.8498382663310063","0.8845572825334808","0.8482192392492323"
"morning-sweep-83","0.0014794699344195437","0.07785637627042331","0.17451549063007993","128","0.001283261124946099","0.9118725663114668","0.05359115226115554","0.8666531357824234","0.8763446499243921","0.8583892021233789","0.8860361640663609","0.8669291531547767","1.0717594623565674","0.06930160522460938","3.072827304530216","0.848","0.8601440488353591","0.844200933302159","0.8722880976707182","0.8494166877229014"
"cosmic-sweep-61","0.0007589192554628429","0.029928853945375467","0.07084265152294728","64","0.00015058414201485565","0.9471326526953294","0.15968206355377024","0.8640146133549828","0.8763324252618798","0.8593607430772066","0.8886502371687769","0.8651645275120246","1.1990578174591064","0.18153607845306396","7.170623903597247","0.872","0.8785443119962921","0.8708575977750379","0.8850886239925844","0.8739989919433007"
"usual-sweep-30","0.003470139473653876","0.07734669944031143","0.3126007281829589","128","0.0018076361639786777","0.904000683770774","0.060747718298914614","0.8729449969555511","0.8763293980225297","0.8652001664032817","0.8797137990895085","0.872740028022441","1.1554676294326782","0.14450514316558838","4.173860611162725","0.838","0.8568507808640808","0.8366435398331157","0.8757015617281617","0.8403139253517207"
"clear-sweep-25","0.001592513365022807","0.03837321830049494","0.25804980133068944","128","0.0011432112356392565","0.9404408581159784","0.05760397818875112","0.8680738786279684","0.876212342802376","0.8597361205461541","0.8843508069767836","0.8679677096213467","1.095105767250061","0.09085100889205933","2.7797859504609015","0.86","0.8688483741463889","0.8572414988506009","0.8776967482927779","0.8617253433279439"
"good-sweep-36","0.0037938284594817","0.05987500475129186","0.23331210896421264","128","0.0029504834914008547","0.9046648182143908","0.054446293832680966","0.8715242541100061","0.8760245530789603","0.8611528239151717","0.8805248520479145","0.8710248484762471","1.104561686515808","0.09944859892129898","3.484456483852413","0.852","0.8549437413747796","0.8521680681243082","0.8578874827495591","0.8531672116627032"
"generous-sweep-90","0.0007485924775896507","0.021156080462130883","0.47459611036320687","16","0.0002010958290466956","0.9429518045189864","0.09957543832838016","0.8642175766186321","0.8759743586429911","0.8581659561998393","0.8877311406673503","0.8651743962378923","1.3922852277755735","0.3309464454650879","33.747091540477626","0.866","0.8747465709669067","0.8571984505120844","0.8834931419338133","0.8669413566672775"
"magic-sweep-92","0.0012607497297352967","0.027363944412494255","0.47048975115032227","16","0.00039334320063053583","0.8997001901562807","0.0647010589454795","0.8772072254921859","0.8756660088442074","0.8686979697967111","0.8741247921962289","0.8772247602680645","1.218703031539917","0.19778715074062347","10.942121101516788","0.86","0.8681229205573586","0.8595168911885579","0.8762458411147173","0.861886160085708"
"cosmic-sweep-35","0.0010539899949104762","0.05078760499221806","0.12668981546167468","128","0.0015992257894854155","0.9340553190148816","0.060891610221254305","0.8699005480008118","0.8755673464928332","0.8582406340179815","0.8812341449848545","0.8689739023886909","1.1142359972000122","0.10816898941993712","3.2962675633392804","0.866","0.8688333978447671","0.859702214442542","0.8716667956895343","0.8666942228214448"
"true-sweep-59","0.0007574119204506028","0.013098004303565287","0.09829117182494004","64","0.0002062207333211825","0.8999952324030752","0.08216128009780692","0.8593464582910493","0.8748652558621876","0.8554198156992118","0.8903840534333258","0.8607243898541672","1.1640944480895996","0.15194346010684967","6.837088980941728","0.862","0.8741084488042505","0.8603256282501567","0.886216897608501","0.8639930409213428"
"still-sweep-79","0.0006813414829881456","0.024354000621247804","0.47326866462565426","16","0.0002498785118237027","0.9075000769753606","0.1316853475174206","0.8601583113456465","0.8746940803383007","0.8548327011972147","0.8892298493309548","0.8611935558900812","1.2475672960281372","0.22119547426700592","13.486052046093318","0.85","0.8650032981572036","0.8406938926000689","0.880006596314407","0.8509559006057565"
"polar-sweep-9","0.0007679313717540839","0.014716332016058506","0.1067992978044746","128","0.0006089082361962169","0.939619905607293","0.1016887177363084","0.8613760909275421","0.8745123181049028","0.8559922030912972","0.8876485452822634","0.8623069091735227","1.184674859046936","0.16946837306022644","5.0376029762434555","0.868","0.8728713263992485","0.8634794376034268","0.877742652798497","0.8694120111694237"
"ruby-sweep-43","0.0015063765645666803","0.08609216240146293","0.14835382211651882","128","0.001510234194205185","0.9761701151339895","0.05861703635372549","0.8674649888370205","0.8744616063280688","0.8570670783348809","0.8814582238191172","0.8663694982947888","1.126665472984314","0.11926232278347015","2.9339737018188243","0.858","0.8609929336646853","0.8523702139337318","0.8639858673293707","0.8590852274761069"
"fast-sweep-21","0.000982252455541112","0.024385625435783265","0.2029321711366971","64","0.0010284334182422256","0.9201443249292742","0.10220254413891032","0.8688857316825654","0.8744042855592946","0.8622929942496511","0.8799228394360239","0.8695103163476292","1.0596061944961548","0.05789731070399285","1.6888562594188834","0.862","0.8691548235169374","0.863034744824768","0.8763096470338748","0.8632872998547975"
"radiant-sweep-93","0.0012299840160660892","0.013041780950719143","0.4713214934121726","16","0.0001841846510196353","0.9063458446918194","0.07480445105368705","0.8642175766186321","0.8740496806085587","0.8564480213815441","0.8838817845984853","0.8651476357096393","1.871809005737305","0.6269053816795349","35.68863378541676","0.854","0.8667553086731968","0.8445574063853846","0.8795106173463937","0.8552087607834019"
"dandy-sweep-78","0.0032013572836208423","0.04863086979710694","0.23249728089406835","128","0.0016917254208711182","0.9200566478206644","0.05228290622060038","0.8711183275827076","0.8739384530071302","0.8654523798956962","0.8767585784315529","0.8714690398224488","1.0761653184890747","0.07340403646230698","1.9377078537826569","0.852","0.8614435749461007","0.8476574127780241","0.8708871498922014","0.8530628689708508"
"sweet-sweep-42","0.003826453226435941","0.060661524977446334","0.4743901903900069","128","0.0001884269933233843","0.9126273329065432","0.0691128339852263","0.8623909072457885","0.8738346481817707","0.8596693389611071","0.885278389117753","0.8635895420702353","1.352854609489441","0.30221688747406006","10.950557538794438","0.856","0.8704075463384391","0.8553912123430288","0.8848150926768783","0.8579119400486465"
"mild-sweep-44","0.0011432101306600442","0.08836136572313096","0.37307019809596514","128","0.0020021661626069766","0.9064282965175072","0.051492400854426475","0.8676679521006698","0.8736418711997124","0.8589178103618375","0.8796157902987549","0.8671465159688275","1.0809907913208008","0.07787798345088959","2.932159510238101","0.852","0.8618981159706849","0.8522720453569956","0.8717962319413698","0.853660852088948"
"absurd-sweep-50","0.0008066986529268573","0.032677463127735826","0.05827485313493301","128","0.0018460337304164044","0.9310445518171702","0.17994595535652472","0.8662472092551248","0.8736098972197646","0.8552551206129738","0.8809725851844045","0.8650833715305719","1.1467673778533936","0.13694702088832855","6.336938851784791","0.856","0.8678262677809493","0.8491952201756123","0.8796525355618986","0.8566267855020796"
"sweet-sweep-72","0.002348600448340547","0.028274118679583755","0.2595746102331063","128","0.00207672724548471","0.9041676044102984","0.1792329858139685","0.8625938705094378","0.8735358046924713","0.8553736105574615","0.8844777388755046","0.8632301506872445","1.1648035049438477","0.1525523066520691","4.8215839154278886","0.852","0.8642363238048458","0.8484117759456377","0.8764726476096918","0.8532032771592614"
"ethereal-sweep-28","0.0011425064758801655","0.03892984463009683","0.17645153293179908","128","0.0003835677620353187","0.9421161069978796","0.08284971710652367","0.8581286787091537","0.8733116080870315","0.8537667397750014","0.8884945374649093","0.8593734801226092","1.1924550533294678","0.176014244556427","5.107055387156691","0.866","0.8749973088726729","0.8691921262299904","0.8839946177453458","0.8681076726355214"
"devoted-sweep-95","0.0007621502973941517","0.08648989159529638","0.44523666580504606","64","0.00024452338395577713","0.9105281496772276","0.1741841106022072","0.8548812664907651","0.8730431621585071","0.850719181358241","0.891205057826249","0.8562641333822231","1.1457349061965942","0.13604629039764404","6.786412069904486","0.862","0.8738994811196851","0.858611782786217","0.8857989622393702","0.8637742634559765"
"misty-sweep-33","0.0009008050698200736","0.035077026497313285","0.10542447558878776","128","0.0025783610213356003","0.926869066078349","0.07691700985685924","0.867059062309722","0.8728165870152651","0.860509990917988","0.8785741117208082","0.867243725106239","1.2637346982955933","0.23407141864299777","7.894124552044024","0.858","0.8623777312198708","0.8510234340930478","0.8667554624397418","0.8590153108861805"
"sweet-sweep-38","0.002914823180318647","0.08881657411001438","0.2602272476530596","128","0.0005560971506473437","0.9279254390729068","0.06734822749517061","0.8634057235640349","0.8728071444795694","0.8539349575897385","0.882208565395104","0.8628882054487574","1.2436330318450928","0.2180369198322296","5.978396830640044","0.864","0.870546715249432","0.8682385741828709","0.8770934304988639","0.8669005159786055"
"silvery-sweep-98","0.001598909213219317","0.012967427287845116","0.4828181588461069","16","0.0001908900093925607","0.9906003994555946","0.11999393946615404","0.8640146133549828","0.8727406490376032","0.8597839747909873","0.8814666847202236","0.8648860197003054","1.1863938570022583","0.1709183305501938","6.615313334824376","0.874","0.8744783027998224","0.8741911154923407","0.8749566055996447","0.87580099704267"
"drawn-sweep-80","0.0006263665211151294","0.08201314666863026","0.06760275248528458","128","0.0010612182381171146","0.9436148750206964","0.052152618125661944","0.8634057235640349","0.8727244840421232","0.8536987615554797","0.8820432445202115","0.862371301644839","1.1676253080368042","0.154972106218338","6.419849647118329","0.864","0.8721986647738141","0.8609113455264987","0.8803973295476283","0.8654978661960532"
"glorious-sweep-45","0.001330497264175697","0.05320868817174395","0.30033618500889825","128","0.0007719738069420123","0.9085885530323714","0.07941208266740495","0.8621879439821393","0.8727195184111836","0.8545350347198832","0.8832510928402278","0.8624718758566247","1.1093183755874634","0.10374577343463898","5.073928079989343","0.852","0.8670858223478057","0.8469272658021039","0.8821716446956116","0.8535641403147548"
"fragrant-sweep-85","0.0008042105315845034","0.027033396403815073","0.2771329074281653","16","0.00017700769377316817","0.9076922163589825","0.12762786288900718","0.8528516338542724","0.8727021619687227","0.8465056674495955","0.8925526900831731","0.8541693084058222","1.5290238857269287","0.4246295690536499","27.05335132136248","0.84","0.8634827302411812","0.8332112086302031","0.8869654604823622","0.8420672388761774"
"confused-sweep-17","0.001556136545841509","0.02263742373136423","0.1424517044748567","128","0.00046474005719710214","0.9611786898981444","0.11712311566260004","0.8558960828090115","0.872099149169615","0.85118262689402","0.8883022155302184","0.8571004533247052","1.1577388048171997","0.1464687138795853","6.736992107591435","0.856","0.8694719439848222","0.8543112968801042","0.8829438879696444","0.8578210222804719"
"wobbly-sweep-84","0.0006277971793488354","0.01611730404142229","0.2124066508277447","16","0.0002028687218021255","0.9102070691273428","0.06736175652046611","0.8552871930180638","0.8720252434892874","0.8511598780348478","0.8887632939605112","0.8566210206660552","1.132535457611084","0.1244589164853096","10.686267819098337","0.854","0.8672684752740338","0.8508808558726404","0.8805369505480676","0.8557563131779078"
"flowing-sweep-87","0.0006561727517432537","0.08741936549442873","0.08704951459410405","64","0.00016059034849017224","0.9027893092782244","0.18070815074874047","0.8550842297544144","0.8717927862557624","0.851616063239638","0.8885013427571105","0.8565511937259745","1.1924413442611694","0.17600277066230774","7.354826987648372","0.872","0.879558176225606","0.8710852783521191","0.8871163524512119","0.8741885547986493"
"unique-sweep-15","0.000724306372695953","0.036619726477941775","0.056791694001147336","64","0.001401398655091703","0.9687633118971736","0.0697129347195195","0.8672620255733712","0.8711661739856992","0.8600727004433822","0.8750703223980272","0.8675500151265959","1.1858927011489868","0.17049585282802582","5.9501158670634835","0.834","0.8461059573272279","0.8288814112972057","0.8582119146544559","0.835186551041842"
"laced-sweep-34","0.0065753949073396045","0.06715461923896221","0.05880920599916884","128","0.0005406646897229797","0.9534908604473264","0.05548393613588654","0.8636086868276842","0.871025669693553","0.8580232938555316","0.8784426525594218","0.8643494690904371","1.17926824092865","0.16489417850971222","4.3524886167821855","0.824","0.8401255320694792","0.8294113232949468","0.8562510641389584","0.8268723958186158"
"robust-sweep-99","0.0008100188442079085","0.06675318092358389","0.3725361865908035","16","0.0001436808073574099","0.944426488841154","0.15907554844967198","0.8556931195453623","0.8709836098496855","0.8503714646784744","0.8862741001540088","0.856901900401426","1.4667832851409912","0.38307175040245056","21.56613334601133","0.836","0.8605866765046128","0.8314708422515115","0.8851733530092258","0.8377092711501634"
"misunderstood-sweep-70","0.0006529586417283353","0.0147031902953591","0.4165419654196537","16","0.0007113614931116196","0.9023005784395276","0.17791007038882242","0.8648264664095798","0.8709286481250083","0.8572658793537862","0.8770308298404366","0.865415520109348","2.1866421699523926","0.7823670506477356","30.64501915320286","0.87","0.8748544610867686","0.8658128863032074","0.879708922173537","0.870951278999237"
"earnest-sweep-11","0.0010338379528130254","0.043536499641699575","0.08984585381592138","128","0.00030562229771080433","0.9769899277673038","0.0679365080480229","0.853257560381571","0.8702506052546912","0.848557235170679","0.8872436501278116","0.8545265243432432","1.1949063539505005","0.1780678629875183","6.317577081720111","0.86","0.8708246394928687","0.8615979297280622","0.8816492789857374","0.8620916623969838"
"dulcet-sweep-41","0.0006952957093825161","0.07670629904520351","0.18211901205318268","128","0.0006231757279070385","0.9119295976854492","0.06808469416794508","0.8548812664907651","0.8701781472419605","0.8508702987095401","0.8854750279931559","0.856185587995865","1.1455117464065552","0.13585150241851807","5.5140790766581675","0.864","0.8704249741449502","0.8600943145090084","0.8768499482899005","0.8655538072156997"
"restful-sweep-64","0.0006276314786050387","0.05452794461830666","0.48194169793711195","64","0.00021135790846866349","0.9571124582184168","0.057500703607912054","0.8494012583722347","0.8699360970100565","0.8456829504158686","0.8904709356478782","0.8508719306811915","1.165701389312744","0.15332293510437012","7.220817619619709","0.864","0.8714891634961863","0.8614316871776738","0.8789783269923725","0.8659785127745248"
"pious-sweep-68","0.0007175448298205575","0.08534872937722546","0.3875355517342848","128","0.00032068559452610063","0.9865646862259057","0.054538190006195565","0.8556931195453623","0.8695334846952362","0.8513667017743761","0.88337384984511","0.8570167311559332","1.1847169399261477","0.16950389742851257","6.865080971295469","0.862","0.8692781832586143","0.8617430607937037","0.8765563665172286","0.864099350606066"
"swept-sweep-49","0.003189674797725993","0.012934551008665031","0.4051199279899394","128","0.00014365965162911422","0.9631009138039752","0.18149464031123136","0.8571138623909073","0.8691362945412929","0.8535132495034453","0.8811587266916786","0.858139185011853","1.2932449579238892","0.2571544945240021","6.577951749214382","0.852","0.8661322364223598","0.8537045064578385","0.8802644728447198","0.8540076737179061"
"feasible-sweep-86","0.0006176377508012589","0.08136693666587894","0.33301237723064075","128","0.001955507029742983","0.90689910081862","0.17338703854227783","0.8577227521818551","0.8689979048208811","0.8389361698071104","0.8802730574599072","0.855553426777324","1.0974864959716797","0.09302258491516112","2.4648061782294937","0.85","0.8597485553913919","0.8485131882837148","0.8694971107827839","0.8521568544780186"
"soft-sweep-97","0.002485994086744693","0.011785052783940632","0.4700988572549045","16","0.0004142778799886124","0.9087144844270082","0.1472190346438038","0.86198498071849","0.8689828824887411","0.8529254514259027","0.8759807842589923","0.862468953532628","1.3069404363632202","0.2676888704299927","10.194400063225524","0.846","0.8538613051737017","0.8434852136318777","0.8617226103474035","0.8475055637139834"
"super-sweep-39","0.0014496421276156144","0.04664122659200838","0.107271103234968","128","0.0026793412005334497","0.9052817235591248","0.055966959494914294","0.8603612746092957","0.8687111295037899","0.8542301802589499","0.8770609843982841","0.8611054683790693","1.126777172088623","0.11936143040657043","2.8828549092408498","0.86","0.8636327505120672","0.8551939151872195","0.8672655010241345","0.8607897784170967"
"crimson-sweep-67","0.000651828937404088","0.017326869445148173","0.1399529599626311","64","0.001977994197932777","0.9008233959836658","0.1598354635019908","0.865638319464177","0.8686515808407275","0.8570114068077433","0.8716648422172779","0.865651850628097","1.2670856714248655","0.2367195188999176","2.6618578470400904","0.86","0.8605772261145344","0.8603032486971948","0.8611544522290688","0.8612157999778246"
"distinctive-sweep-51","0.0058401425032641825","0.029435440809374654","0.05640920741679216","128","0.0024687758816355977","0.9283348370359876","0.18160590858870396","0.865638319464177","0.8684201615230209","0.8576493384125673","0.871202003581865","0.8654216838556696","1.2045867443084717","0.18613657355308533","3.0285487101254622","0.846","0.8563925401589514","0.8437793036839997","0.8667850803179028","0.8473335220792926"
"worthy-sweep-47","0.0006497058426297716","0.07662188171370911","0.11573071478320894","64","0.00025367251558436256","0.9766707325277064","0.05766514670103562","0.8558960828090115","0.8683250407446728","0.8521974051848252","0.8807539986803341","0.8570228764665756","1.1500189304351809","0.13977836072444916","6.734897156839433","0.864","0.8719834034560137","0.8638562898536031","0.8799668069120272","0.8657069758515681"
"sandy-sweep-77","0.006433930812640369","0.0807253018154359","0.4720694871753813","128","0.00015990637269981534","0.987729763692654","0.08888233907700034","0.86198498071849","0.8682431529602702","0.8538076302518188","0.8745013252020505","0.861829809893638","1.349564790725708","0.2997821569442749","8.118314331007365","0.85","0.8567608136819338","0.8486622944083958","0.8635216273638677","0.8510316247634402"
"crisp-sweep-60","0.003313271643505506","0.01128208664235384","0.3293098216399402","16","0.00018940428757286329","0.9395186659214818","0.18014348975118227","0.8660442459914756","0.8680861911111879","0.8611217895783335","0.8701281362309002","0.8666241043993954","2.134763479232788","0.7583558559417725","15.985240523540018","0.854","0.8581241983171023","0.850071225071225","0.8622483966342046","0.8545629370629371"
