"Name","adamw_lr","adamw_weight_decay","muon_lr","muon_weight_decay","batch_perplexity","raw_grad_norm","test_accuracy","test_combined_score","test_pearson","train_loss","val_accuracy","val_combined_score","val_pearson"
"expert-sweep-9","0.00014527715417986725","0.02281539823793731","0.0005700360876490293","0.02370692223659568","1.1700955629348757","0.9999998012788908","0.8648264664095798","0.8632290679267791","0.8616316694439783","0.15708544850349426","0.842","0.8534212454827343","0.8648424909654686"
"genial-sweep-18","0.00014097708163703296","0.03978591380275059","0.0005747257815769287","0.043452774751156976","1.1620430946350098","0.9999996842464088","0.8644205398822813","0.8631796320348105","0.8619387241873397","0.1501796841621399","0.838","0.850618309092127","0.863236618184254"
"wild-sweep-27","0.0001424502946994599","0.04979420546724197","0.0005734970554408195","0.04253368912459576","1.129249095916748","0.999999604389592","0.8634057235640349","0.8631468051876987","0.8628878868113626","0.1215529441833496","0.848","0.8566465254236973","0.8652930508473947"
"revived-sweep-58","0.0001467024725175073","0.03539591796564256","0.0005799973622663916","0.002801346423422868","1.1754708290100098","0.9999997106161362","0.8632027603003857","0.8630777013336853","0.862952642366985","0.16166876256465912","0.85","0.8573407649653082","0.8646815299306164"
"prime-sweep-29","0.0001424203488155248","0.03952492762324483","0.0005714765547014094","0.032573863365606796","1.1535694599151611","0.9999997094267252","0.8642175766186321","0.863012346903894","0.8618071171891557","0.14286097884178162","0.842","0.8556635120722944","0.8693270241445887"
"frosty-sweep-69","0.0001430681934586759","0.014695081301347774","0.0005797728536713628","0.008950669761457182","1.151623249053955","0.9999997413088604","0.8646235031459306","0.8629993757471213","0.8613752483483118","0.1411724090576172","0.848","0.8561833345717156","0.8643666691434311"
"wandering-sweep-76","0.00014435221959495785","0.04947181649875837","0.0005785149586957064","0.03218970489294837","1.186145901679993","0.9999997399686168","0.8634057235640349","0.8629937768657179","0.8625818301674009","0.1707092821598053","0.85","0.8549551784843308","0.8599103569686616"
"stoic-sweep-34","0.00014547414426129238","0.03694834400877341","0.0005744061696035544","0.020427585909071767","1.1814701557159424","0.9999998120977684","0.8634057235640349","0.8629840767115534","0.8625624298590719","0.16675959527492523","0.846","0.8547430145174267","0.8634860290348535"
"fine-sweep-54","0.0001400479561510506","0.03199479491571004","0.0005743028295164538","0.03937228853498465","1.1806848049163818","0.9999998835005884","0.862796833773087","0.8629510587164164","0.8631052836597458","0.16609470546245575","0.852","0.8589704047709749","0.8659408095419497"
"desert-sweep-41","0.00014550635597020118","0.0013956023975108978","0.0005718938734240392","0.01742709923259755","1.1453723907470703","0.9999997394309504","0.86198498071849","0.8627949976960223","0.8636050146735548","0.13572975993156433","0.84","0.8540312715475409","0.8680625430950817"
"fluent-sweep-39","0.0001492294608364687","0.007335719947590741","0.0005719629174475185","0.04175349598814443","1.2001898288726809","0.9999998310587704","0.8632027603003857","0.8626678653716919","0.8621329704429983","0.18247979879379272","0.85","0.8590900138220137","0.8681800276440274"
"grateful-sweep-61","0.0001432239690406011","0.04037424050307382","0.0005721730691695165","0.028441800509555568","1.1782689094543457","0.999999805536878","0.8640146133549828","0.8624560004516271","0.8608973875482715","0.16404631733894348","0.842","0.8550467830176474","0.8680935660352948"
"celestial-sweep-71","0.00014247167732565365","0.042149340822160895","0.0005715889669392169","0.01378765363285383","1.137037754058838","0.999999671987173","0.8636086868276842","0.8623382175903949","0.8610677483531056","0.12842640280723572","0.852","0.8584501664319601","0.8649003328639203"
