"Name","adamw_lr","adamw_weight_decay","alpha","muon_lr","muon_momentum","muon_weight_decay","warmup_ratio","test/accuracy","test/combined_score","test/macro_f1","test/pearson","test/weighted_f1","train/batch_perplexity","train/loss","train/raw_grad_norm","val/accuracy","val/combined_score","val/macro_f1","val/pearson","val/weighted_f1"
"sparkling-sweep-19","0.0014140412170750198","0.07771000462611088","0.10536771873454308","0.0006203216659039484","0.9302179719984428","0.0535293345917126","0.16897100090757405","0.8828901968743658","0.8893601673754045","0.8733862683233037","0.8958301378764432","0.8829547601354341","1.1482609510421753","0.13824856281280518","7.937895312638536","0.876","0.8808926092589888","0.8714572199317961","0.8857852185179778","0.8763984974805314"
"leafy-sweep-93","0.0017731829948298995","0.08551267098929269","0.16295269876596818","0.0005759378537557042","0.9307249455720072","0.03648052039860242","0.2557860563857924","0.883093160138015","0.8893407128131209","0.8738276975269055","0.8955882654882268","0.8832529785840149","1.4279348850250244","0.3562292456626892","21.597176225782597","0.87","0.8780516804682961","0.8688870688870689","0.8861033609365921","0.870523832923833"
"woven-sweep-103","0.0015271076228006006","0.09315625891308958","0.2459165614190852","0.0006059472742907751","0.9367228273188232","0.043701454349500464","0.17917998482986283","0.8800487111832759","0.889320477391695","0.8703795481702903","0.8985922436001141","0.8800955264077395","1.1909537315368652","0.17475439608097076","11.8370690928943","0.886","0.8842972982450271","0.8787083681118149","0.8825945964900542","0.8862835999410811"
"resilient-sweep-1","0.0014413783530706672","0.08126202216796644","0.14581436063616277","0.000680648182240132","0.9284847614981192","0.05412327594553269","0.1668150495604135","0.8804546377105744","0.8892887317691729","0.8710185966337312","0.8981228258277715","0.8802843477433075","1.377436280250549","0.3202240765094757","15.365808266247724","0.876","0.8810516483238098","0.8746805591447786","0.8861032966476194","0.8765293423669398"
"fallen-sweep-213","0.0015462458749669892","0.025833394610237127","0.18212643239901205","0.0005768038539616838","0.9381310769917852","0.03740479217137045","0.14823381580879327","0.8834990866653136","0.8892526549566275","0.8735888578360146","0.8950062232479415","0.8836840219574422","1.1106492280960083","0.10494472831487656","7.723960754180806","0.876","0.8783647383017681","0.8743581705991161","0.8807294766035361","0.8767175905451774"
"misunderstood-sweep-144","0.0016712888018327718","0.048436261940601064","0.17439456925239724","0.00057315677095982","0.9245700225045824","0.09398797993879918","0.16743162311369816","0.8826872336107164","0.8892145380595988","0.8731639848149663","0.8957418425084812","0.8829683931879284","1.1775593757629397","0.1634438931941986","13.602995723990798","0.874","0.8816696509727459","0.8704714042580521","0.8893393019454917","0.8745571497382871"
"noble-sweep-182","0.001608973341665197","0.07655882545915685","0.0939852134906662","0.0005850563760927219","0.9373079969492756","0.05868664203647686","0.14451718576862338","0.8843109397199107","0.8892107091216905","0.8749019322971776","0.8941104785234705","0.8842903832305502","1.1872822046279907","0.17166681587696075","13.147859597503665","0.878","0.8813282552085818","0.8746241370185946","0.8846565104171636","0.8785426378966106"
"lively-sweep-7","0.0014769765400815768","0.029150898691365786","0.1031248319761361","0.0006576544378197372","0.933464905205703","0.055743401743035256","0.217709190319244","0.8834990866653136","0.8891156468618382","0.8734854328997287","0.8947322070583628","0.8834491532106973","1.4993971586227417","0.4050630927085877","16.096326481474204","0.882","0.8815791878532524","0.877971421985909","0.8811583757065047","0.8820564771931171"
"wobbly-sweep-47","0.0015204064654647633","0.08122735344592091","0.10928637537170424","0.0006082627221665704","0.9334618389456796","0.052924435119707694","0.21961439898385765","0.8837020499289628","0.8891074034420858","0.873881604219369","0.8945127569552089","0.8839303275526762","1.364298701286316","0.31064051389694214","16.744015067978793","0.866","0.875216054746871","0.8597998130698086","0.8844321094937421","0.8663892067056008"
"cool-sweep-152","0.0014593304297139558","0.0793180509789116","0.22915108473742343","0.0005986125431984327","0.9312976919257244","0.05768433913910513","0.15014012378399766","0.8820783438197686","0.8890958097457365","0.8727522934800956","0.8961132756717045","0.8821984612211701","1.168126940727234","0.1554015725851059","9.798832436476976","0.882","0.8834440291700099","0.8781848963057017","0.8848880583400196","0.8823789588245965"
