"Name","adamw_lr","adamw_weight_decay","alpha","muon_lr","muon_weight_decay","batch_perplexity","raw_grad_norm","test_accuracy","test_combined_score","test_pearson","train_loss","val_accuracy","val_combined_score","val_pearson"
"denim-sweep-152","0.002010550911111461","0.03793994108462036","0.2719167756040838","0.0002176691219677976","0.05956266429033547","1.3382624387741089","0.9999998497205312","0.8786279683377308","0.8816941960705321","0.8847604238033334","0.2913721203804016","0.848","0.8604725813510882","0.8729451627021764"
"vivid-sweep-132","0.0014959130823308906","0.051919961659052175","0.21700290503973035","0.00047159275999254953","0.03622744991588484","1.0992316007614136","0.9999998583835796","0.8755835193829917","0.8815652146703363","0.887546909957681","0.09461142122745514","0.864","0.8712981455845794","0.8785962911691589"
"efficient-sweep-12","0.001247109326045531","0.06732331402031738","0.2762017931914152","0.00041938357930993374","0.032121406228473835","1.2681074142456057","0.9999998652747898","0.8765983357012381","0.8814449806603162","0.8862916256193941","0.2375255525112152","0.864","0.8699345989305473","0.8758691978610945"
"vibrant-sweep-6","0.002055541949050542","0.03961822579454543","0.20325177237142397","0.00024974792880314586","0.0581460624680472","1.3123112916946411","0.999999949759236","0.8737568500101481","0.8813343842079531","0.888911918405758","0.2717899978160858","0.874","0.8772508603363012","0.8805017206726024"
"sage-sweep-88","0.002166401574935104","0.058723293283005906","0.3457198998581747","0.00023905756423937537","0.07934075410132746","1.329842209815979","0.9999999140531532","0.8751775928556931","0.8810097819715776","0.8868419710874623","0.28506025671958923","0.868","0.872579788840073","0.8771595776801462"
"blooming-sweep-127","0.0009526227862756594","0.030692940596491993","0.2330420238483881","0.0005304205742231712","0.032820249636186044","1.0987091064453125","0.9999998496064536","0.8800487111832759","0.8809446124962004","0.8818405138091249","0.09413592517375946","0.848","0.8564045006158132","0.8648090012316263"
"honest-sweep-34","0.001956818205117114","0.0419824016914554","0.4272177794064353","0.0003033936153224415","0.056264095429437104","1.3343863487243652","0.999999864740096","0.8745687030647453","0.8809273216909042","0.8872859403170631","0.288471519947052","0.864","0.8740840247906918","0.8841680495813837"
"woven-sweep-121","0.001497357174309184","0.04900075225705407","0.16477478874939258","0.0003771682140135712","0.04493829381695261","1.2944653034210205","0.999999978336071","0.8731479602192003","0.880705015487605","0.8882620707560099","0.25809767842292786","0.856","0.8636450321235067","0.8712900642470136"
"giddy-sweep-18","0.0021673690023084505","0.03375951649095211","0.26596144590394455","0.00022700213447038268","0.03851285688630236","1.253423094749451","0.9999997967928136","0.8751775928556931","0.8806795789445652","0.8861815650334373","0.22587822377681732","0.858","0.8713716665654996","0.8847433331309992"
"comfy-sweep-5","0.0013727888897870457","0.05313175553704083","0.3953983467392798","0.0003635286363700924","0.05293831001798592","1.1788784265518188","0.999999903016088","0.8739598132737975","0.8805883666059771","0.8872169199381567","0.16456353664398193","0.872","0.877511268915011","0.8830225378300219"
"exalted-sweep-56","0.0021582274131909784","0.031243573358415364","0.40143392263560473","0.00030747836812194376","0.054278427565226925","1.3266316652297974","0.9999997766613076","0.8768012989648873","0.880479964322842","0.8841586296807968","0.28264319896698","0.868","0.870673293986302","0.873346587972604"
"gentle-sweep-48","0.001704140475993168","0.053102377935507705","0.16390393092700803","0.0003143875153746317","0.033351609704280596","1.3057843446731567","0.9999999003871216","0.8723361071646032","0.8803891404956943","0.8884421738267854","0.2668038606643677","0.866","0.8733874995305513","0.8807749990611027"
"revived-sweep-90","0.0012745657161627496","0.04364262387294017","0.3460106979570613","0.00023133144420685949","0.050140200725211505","1.3413702249526978","0.999999794866732","0.8755835193829917","0.8802761745386428","0.8849688296942939","0.29369160532951355","0.868","0.8719024384516803","0.8758048769033605"
"zesty-sweep-50","0.001558860646532873","0.07230743814001869","0.4138653389966695","0.00036816317424145977","0.03229313311170589","1.1662970781326294","0.9999999647010333","0.8705094377917597","0.8802691964599108","0.8900289551280619","0.15383382141590118","0.862","0.8698198091598791","0.8776396183197582"
"polished-sweep-37","0.0012587521907845196","0.05132588609455421","0.3799226439135526","0.0002512759243933696","0.062166256561437455","1.3840092420578003","0.999999839398837","0.8707124010554089","0.8801776245551324","0.8896428480548558","0.32498452067375183","0.87","0.8759452587691645","0.881890517538329"
"eternal-sweep-116","0.0015120584561130576","0.07559500064295673","0.19200400209421617","0.0004500243987347014","0.03325011662628789","1.19645893573761","0.999999811184869","0.8735538867464989","0.8801543057874248","0.8867547248283508","0.1793663203716278","0.88","0.8817637424097016","0.883527484819403"
"sandy-sweep-10","0.001005595016516982","0.06598727844996648","0.423103222791614","0.00041793780245467417","0.06021704984705167","1.295767068862915","0.999999953792239","0.8715242541100061","0.8799171729416393","0.8883100917732726","0.25910282135009766","0.864","0.8701213521913385","0.8762427043826769"
"misty-sweep-91","0.0013349399332917343","0.03497168224387814","0.17059455371447688","0.0003559885460228315","0.07368528787709147","1.1466264724731443","0.9999998163741848","0.8735538867464989","0.8798846154141284","0.8862153440817581","0.1368241161108017","0.872","0.8779390315041156","0.8838780630082312"
"azure-sweep-65","0.0011456267407937348","0.0400990353482621","0.3926390366546319","0.00035333491366058346","0.03596769163393889","1.0826613903045654","0.99999985190478","0.8765983357012381","0.8798496359101089","0.8831009361189797","0.0794222354888916","0.856","0.8671329620138125","0.878265924027625"
"ancient-sweep-36","0.0011431096252311511","0.08116411715039008","0.29450981308627433","0.00030241838442044973","0.05125766957835216","1.321902632713318","0.999999917790698","0.869291658209864","0.8797376419736198","0.8901836257373755","0.27907201647758484","0.882","0.8789980950547951","0.8759961901095902"
"scarlet-sweep-15","0.001327292040098286","0.031219246422862255","0.25974884922588204","0.000328239039421432","0.06721288093898933","1.1296790838241575","0.9999998366904338","0.8705094377917597","0.8797309848484367","0.8889525319051138","0.12193361669778824","0.878","0.8812090398512671","0.8844180797025343"
"glorious-sweep-22","0.002246351484396937","0.03701343666487632","0.3077742391895561","0.0002032485792447463","0.07183578950062258","1.3888022899627686","0.9999999415759844","0.8719301806373047","0.8797244200603607","0.8875186594834167","0.3284417390823364","0.87","0.8776484929037245","0.8852969858074491"
"helpful-sweep-144","0.0019283030993883284","0.03210285764717113","0.3364558232809612","0.0004036485077740958","0.05891456353002496","1.1344765424728394","0.9999998374945804","0.8731479602192003","0.8796971142013743","0.8862462681835485","0.12617135047912598","0.864","0.8664695136729819","0.8689390273459637"
"spring-sweep-81","0.001810685787588275","0.06565898469786635","0.38972192260131067","0.0002536570060560263","0.05326118213921785","1.1756168603897097","0.9999999431793498","0.8741627765374467","0.8796840760884831","0.8852053756395195","0.1617930829524994","0.858","0.8702499971877078","0.8824999943754156"
"vivid-sweep-84","0.0008842530575085629","0.04000815602423276","0.19462419677319223","0.00020256096671741788","0.056185175554386346","1.338158130645752","0.999999875491558","0.8709153643190582","0.8795766514145247","0.888237938509991","0.291294127702713","0.864","0.8720420255712666","0.8800840511425334"
"misunderstood-sweep-59","0.0011733220130998076","0.05328715542750055","0.405990088066681","0.00030108948741056394","0.04482553857026722","1.1981172561645508","0.9999998711454742","0.8686827684189162","0.8795452265523421","0.890407684685768","0.18075133860111237","0.874","0.8770615471810274","0.8801230943620547"
"sleek-sweep-110","0.0010578500591729317","0.035327464052980824","0.2706516055051916","0.0002171437709005063","0.052111193419683254","1.3653172254562378","0.9999998523883512","0.8709153643190582","0.8794871981410368","0.8880590319630154","0.3113868236541748","0.878","0.8819847130043583","0.8859694260087166"
"glamorous-sweep-24","0.0017789165151235085","0.05552113899477328","0.22196640075535204","0.0003356777713561031","0.0758142301118437","1.1113500595092771","0.9999998212028588","0.8729449969555511","0.879410706964666","0.8858764169737807","0.10557553172111513","0.872","0.8712068117843702","0.8704136235687404"
"woven-sweep-92","0.0020883382555725643","0.07425318625384021","0.29973124798420003","0.0004316981402202532","0.03368096922190047","1.203365921974182","0.9999998684441448","0.8753805561193424","0.8793601251089063","0.8833396940984702","0.185122549533844","0.874","0.8772930323428981","0.8805860646857963"
"glowing-sweep-140","0.001022284957299329","0.05925773997090895","0.33673798742658884","0.0003779769610992955","0.0718544264178697","1.2523401975631714","0.999999851326008","0.8733509234828496","0.8793583951112379","0.8853658667396263","0.22501391172409055","0.864","0.8693679750606409","0.8747359501212817"
"laced-sweep-33","0.001202630860963064","0.039011764535248065","0.22274375041719097","0.00020244107842654657","0.03731118789216449","1.3508965969085691","0.9999998072556952","0.8735538867464989","0.8793558573058312","0.8851578278651635","0.30076852440834045","0.874","0.8772121177782128","0.8804242355564257"
"volcanic-sweep-38","0.0018934070760852557","0.041534934103791096","0.2483133512301524","0.0002402373041444162","0.04209815757974157","1.3346693515777588","0.999999834794186","0.8723361071646032","0.879335959237773","0.8863358113109429","0.28868359327316284","0.866","0.8732140374201303","0.8804280748402604"
"chocolate-sweep-43","0.0010759407458941612","0.06602405789659273","0.37321741281183024","0.00026748509076028913","0.03324713800209496","1.3066153526306152","0.9999998627631008","0.8713212908463568","0.8793022836677558","0.8872832764891547","0.26744014024734497","0.86","0.871356748652748","0.8827134973054962"
"distinctive-sweep-155","0.0019238130733966496","0.04004869348210362","0.19188045853298263","0.00026822914901717575","0.030849228168383133","1.1358928680419922","0.9999998684394868","0.8688857316825654","0.8790311053439289","0.8891764790052924","0.12741895020008087","0.854","0.8675979070544722","0.8811958141089443"
"iconic-sweep-149","0.0013446235593995689","0.03173919662771228","0.3749849712916491","0.00047174750912791936","0.036226656495682075","1.186016321182251","0.9999998254882104","0.8749746295920439","0.878993986966592","0.8830133443411402","0.17060008645057678","0.872","0.875932574281337","0.879865148562674"
"robust-sweep-83","0.001098049162407483","0.05380590515454991","0.17005278965710652","0.00030471021902019003","0.03626231415999717","1.1912810802459717","0.9999998344087614","0.8741627765374467","0.878915181997753","0.8836675874580594","0.1750292181968689","0.866","0.8726551110967309","0.8793102221934617"
"classic-sweep-134","0.0012034478735996985","0.06907186241539973","0.34236720231246137","0.0002359075099586589","0.03662730305462863","1.3395764827728271","0.9999998950682965","0.8699005480008118","0.8788221028381625","0.8877436576755132","0.2923535108566284","0.864","0.8745774323914497","0.8851548647828993"
"deft-sweep-68","0.001499013583348193","0.08127961280654178","0.4073515192928064","0.0002431603498297399","0.0630501324945326","1.240766525268555","0.9999998126945008","0.8701035112644612","0.8788040700524993","0.8875046288405375","0.2157293856143951","0.876","0.8792250589361195","0.8824501178722389"
"happy-sweep-14","0.00194216082339068","0.06029785735331957","0.3027970973123041","0.00021313485979998376","0.029500229350174312","1.3111653327941897","0.9999997875932962","0.8737568500101481","0.8788004857817321","0.883844121553316","0.27091631293296814","0.872","0.8768043477162635","0.881608695432527"
"misty-sweep-113","0.0011168857951205202","0.035931489188675295","0.36311815146688775","0.00038416436518434825","0.069898490339496","1.1571428775787354","0.9999999074083192","0.8733509234828496","0.8787742821702843","0.884197640857719","0.14595387876033783","0.874","0.8767745107289879","0.879549021457976"
"hardy-sweep-11","0.0011382034621482077","0.054801192169362106","0.35379463784101184","0.0002527492070726546","0.03189443474113007","1.3074506521224976","0.9999998520562876","0.8713212908463568","0.8787595863629081","0.8861978818794595","0.26807913184165955","0.868","0.874389064281492","0.880778128562984"
"autumn-sweep-21","0.002149607211913216","0.05859227463376768","0.33378366217225586","0.000218178881146608","0.02980623367143632","1.3050384521484375","0.9999998576859352","0.8699005480008118","0.8787169320366357","0.8875333160724594","0.26623252034187317","0.858","0.868122272985145","0.8782445459702899"
"lunar-sweep-102","0.000875517332128928","0.07195891976908098","0.22740670504839197","0.0002937923270922377","0.03307239837546201","1.1582849025726318","0.9999999536295278","0.8725390704282525","0.878631778032928","0.8847244856376034","0.14694033563137054","0.854","0.8647250385109019","0.8754500770218038"
"jumping-sweep-95","0.001087937653510382","0.07461698981273811","0.2024860894689353","0.0004696672137837625","0.052004960864409616","1.1162289381027222","0.9999998388932722","0.8705094377917597","0.8784906241924079","0.886471810593056","0.10995606333017348","0.864","0.8715422528393013","0.8790845056786027"
"rural-sweep-64","0.0015014038182255677","0.0597844676975371","0.2729272057802824","0.00021672509348774432","0.03748710663976571","1.2376574277877808","0.9999999572409184","0.8739598132737975","0.8784792767186596","0.8829987401635215","0.21322038769721985","0.862","0.8736544996353066","0.8853089992706131"
"misunderstood-sweep-54","0.0009365120600093572","0.08117381527065222","0.2607779283767859","0.00034280248140331463","0.03008342781743152","1.1815892457962036","0.9999999442591572","0.8688857316825654","0.8784703449917344","0.8880549583009032","0.16686035692691803","0.858","0.8680519662182955","0.878103932436591"
"splendid-sweep-150","0.0012053938860405497","0.0598326508230333","0.3919969934686671","0.0003207259010577788","0.054180002959112614","1.1405398845672607","0.9999999302927006","0.8688857316825654","0.8784639049601455","0.8880420782377255","0.13150174915790558","0.86","0.8722164005173281","0.884432801034656"
"resilient-sweep-151","0.002249856861958277","0.03761471292998749","0.3664696230585969","0.00020997067274881797","0.03462215687437131","1.3716944456100464","0.9999999056445952","0.8707124010554089","0.8784085280203511","0.8861046549852932","0.3160467743873596","0.874","0.87922365653052","0.8844473130610401"
"ancient-sweep-53","0.0012705118832380354","0.03506192078565983","0.31388365873730645","0.0002700748528885713","0.035397888372141216","1.413867712020874","0.9999999555690172","0.8696975847371625","0.8783932158559531","0.8870888469747436","0.34632906317710876","0.868","0.8690288359710271","0.8700576719420542"
"noble-sweep-135","0.001240730129839112","0.06843797652798063","0.18057630782130724","0.00047758637108021273","0.048181483998002414","1.1796714067459106","0.9999998438898108","0.8727420336919017","0.8783296714203994","0.883917309148897","0.16523592174053192","0.852","0.85919467169812","0.86638934339624"
"quiet-sweep-136","0.0009081529690632322","0.07892897386864763","0.20669005236642496","0.00029295632186607923","0.04217021904645027","1.2335366010665894","0.9999999090802274","0.8690886949462148","0.8783056675812236","0.8875226402162325","0.2098853886127472","0.862","0.8720480021341126","0.8820960042682253"
"spring-sweep-98","0.000962402734334168","0.07808029355043167","0.3650659722001455","0.0003743359593126383","0.04142180694074827","1.3021788597106934","0.999999896497242","0.8684798051552669","0.8782704317667747","0.8880610583782825","0.2640388607978821","0.872","0.8768399455921607","0.8816798911843213"
"fresh-sweep-8","0.0009614224787110262","0.06844388600187404","0.32879486627222276","0.00030702134332248696","0.030995194750518467","1.1765965223312378","0.999999832346666","0.8686827684189162","0.8782425010129473","0.8878022336069784","0.1626259684562683","0.866","0.8736811022480047","0.8813622044960092"
"sweepy-sweep-76","0.0020062009090016817","0.0438957565952319","0.4092736751896582","0.00024903546105846787","0.05439970149588409","1.4697184562683103","0.9999998900013208","0.8694946214735133","0.8781452539542385","0.8867958864349638","0.3850708603858948","0.862","0.8710188117357676","0.8800376234715351"
"firm-sweep-74","0.001177015301208024","0.0468359336830616","0.17750120132599737","0.0003686904864510564","0.05141693380910237","1.1028969287872314","0.9999998690425912","0.8701035112644612","0.8779078679151884","0.8857122245659155","0.09794020652770996","0.872","0.87257831318728","0.87315662637456"
"solar-sweep-60","0.0011992536748630087","0.07739892437244406","0.18367173649584148","0.00041067449842932936","0.04828055720615498","1.15394389629364","0.9999998724785776","0.8701035112644612","0.8778294883139497","0.8855554653634381","0.14318549633026123","0.852","0.8639225588440389","0.8758451176880777"
"volcanic-sweep-1","0.001263471983020886","0.032885305415201536","0.15855106057328952","0.00020055839476113317","0.05229782919874641","1.427623987197876","0.9999999587686492","0.8688857316825654","0.8777571845573515","0.8866286374321375","0.3560115098953247","0.868","0.8747982188232025","0.881596437646405"
"playful-sweep-79","0.0019693832427865586","0.03485960779387092","0.22635610188197544","0.00027699469554212164","0.06716649512271326","1.2819873094558716","0.9999999122124644","0.8729449969555511","0.8777047402825375","0.8824644836095241","0.2484113872051239","0.862","0.8684966126354708","0.8749932252709417"
"classic-sweep-29","0.000984285251094214","0.052565605807603374","0.22914208667267716","0.00027104854287704364","0.05384691625328576","1.2704017162322998","0.999999814293354","0.8717272173736553","0.8775908919394527","0.8834545665052501","0.23933318257331848","0.852","0.8627371627795215","0.873474325559043"
"toasty-sweep-63","0.0015040935937927758","0.0491803399816598","0.3226153574785578","0.00022323279761705868","0.05624712443045199","1.3458317518234253","0.9999998534256256","0.867870915364319","0.8775440420856546","0.8872171688069903","0.29701223969459534","0.868","0.8768085040458761","0.8856170080917521"
"efficient-sweep-109","0.0010475744051033906","0.05034874282859715","0.26338052140493157","0.00019968682697441736","0.06428986622856399","1.4066977500915527","0.9999998293421988","0.8660442459914756","0.877521199372969","0.8889981527544626","0.3412449359893799","0.862","0.8742630368993438","0.8865260737986878"
"volcanic-sweep-100","0.0009022963235430888","0.03218803405581988","0.2660221395065234","0.0003601037443558479","0.07666887668205136","1.2564549446105957","0.9999998992987932","0.8676679521006698","0.8775120338254287","0.8873561155501876","0.22829420864582065","0.862","0.8712455239482599","0.88049104789652"
"winter-sweep-3","0.0016157684317800684","0.06111441606994932","0.34278354118443577","0.00021945000001547015","0.07780355601424005","1.3243775367736816","0.9999998535146416","0.8684798051552669","0.8774995516923473","0.8865192982294277","0.28094255924224854","0.86","0.8697637268503307","0.8795274537006613"
"easy-sweep-73","0.0009111956007121656","0.06305176666362415","0.3982727010319178","0.0002153883193949884","0.035090694521117204","1.2752678394317627","0.9999998549959292","0.8662472092551248","0.8773480624264884","0.8884489155978522","0.24315617978572843","0.866","0.8746204409064582","0.8832408818129163"
"restful-sweep-32","0.0022991523522380313","0.061406183910769026","0.4055955029494284","0.00028398444161493015","0.045332941687464386","1.30903160572052","0.9999998743441172","0.8737568500101481","0.8772540710179917","0.8807512920258351","0.2692875862121582","0.864","0.869621191520362","0.8752423830407239"
"different-sweep-31","0.0012814745087032671","0.07726576527052414","0.22623915159171337","0.00032805865110609167","0.05531627484216768","1.1824133396148682","0.999999829012568","0.865638319464177","0.8772420349315806","0.8888457503989842","0.1675575226545334","0.866","0.8715670684044499","0.8771341368088998"
"rosy-sweep-28","0.0015813278485203165","0.055372430373763534","0.3038945670831089","0.0002470587462447474","0.03054519046603924","1.2927228212356567","0.9999998823513804","0.8709153643190582","0.877141673363941","0.8833679824088239","0.25675076246261597","0.864","0.8684160605649426","0.8728321211298852"
"resilient-sweep-131","0.002110280235382922","0.04218623992566037","0.34721754561642704","0.00023218688356507544","0.06010632581021533","1.2995461225509644","0.9999999737366758","0.8682768418916176","0.8771069819992077","0.8859371221067976","0.26201504468917847","0.86","0.8674372899470189","0.8748745798940378"
"proud-sweep-13","0.001170690676679164","0.07082454540530832","0.3322247165879518","0.00040412073890781753","0.04599407019177992","1.2291394472122192","0.9999998527814636","0.867059062309722","0.8770699439140357","0.8870808255183494","0.2063143104314804","0.874","0.8719841460620052","0.8699682921240104"
"generous-sweep-87","0.001143501221262178","0.0356040115765969","0.22183245226478115","0.000427310832107875","0.06569966917471841","1.072974681854248","0.9999998777532846","0.8705094377917597","0.8770690130227408","0.8836285882537219","0.07043478637933731","0.864","0.8715895546895964","0.8791791093791929"
"divine-sweep-19","0.002041342181919177","0.03814623116494148","0.4137078526010979","0.0002749641648721678","0.04564065032679577","1.2418655157089231","0.9999998683525876","0.8666531357824234","0.8770364446757111","0.8874197535689988","0.2166147381067276","0.872","0.8795826684069256","0.8871653368138511"
"sunny-sweep-2","0.0009004543870563245","0.08053878214401103","0.15995516673078797","0.00041945419810769256","0.04610062305138119","1.3522539138793943","0.9999998585447876","0.8694946214735133","0.8768984770553774","0.8843023326372415","0.301772803068161","0.858","0.8688689515753","0.8797379031506"
"smooth-sweep-115","0.001074540656137411","0.08149028959895759","0.15867410027938628","0.0004346481107437301","0.06447876801410381","1.154698610305786","0.9999999033317316","0.8684798051552669","0.8766349829589631","0.8847901607626594","0.1438392996788025","0.854","0.867023127512655","0.8800462550253099"
"lucky-sweep-86","0.0010646247527628945","0.05625633349379031","0.35890218156345244","0.0002772632674960646","0.07530978874447533","1.2802568674087524","0.999999926501599","0.867059062309722","0.8766107116508153","0.8861623609919087","0.24706079065799713","0.854","0.8678809229908281","0.8817618459816562"
"faithful-sweep-89","0.0009096607297289568","0.04825967671668857","0.2208476818978568","0.0005077002452301252","0.05334291382195996","1.1513714790344238","0.9999998628442092","0.8727420336919017","0.8765349659466257","0.8803278982013496","0.14095380902290344","0.864","0.8684304484948389","0.8728608969896777"
"smart-sweep-70","0.000940515890512022","0.06669045544891769","0.27114434460670156","0.0002771612900745832","0.054434969524885274","1.3359417915344238","0.999999816489393","0.8686827684189162","0.8765162689530108","0.8843497694871053","0.28963643312454224","0.858","0.8684725052785314","0.8789450105570626"
"confused-sweep-25","0.0017812435784538897","0.03494046954062939","0.3417409199533382","0.0005064730738094445","0.03199726238618845","1.1142126321792605","0.999999865796437","0.8731479602192003","0.8764671066718375","0.8797862531244748","0.108147993683815","0.868","0.870375663869719","0.872751327739438"
"wise-sweep-112","0.0010826569819893704","0.036070311736252934","0.2126199502293768","0.0004905330404573607","0.038619018998736834","1.188863754272461","0.9999998084665862","0.8682768418916176","0.8763598319414551","0.8844428219912925","0.17299795150756836","0.866","0.8707689860209471","0.8755379720418941"
"elated-sweep-143","0.0011980402145106558","0.03874818922384236","0.2797316475198809","0.00024311007976460656","0.06916792457981145","1.2868666648864746","0.9999999200969234","0.8703064745281104","0.8763550771090287","0.882403679689947","0.2522102892398834","0.86","0.871613216504588","0.883226433009176"
"rosy-sweep-82","0.0011548285930784673","0.04640619802263777","0.2733405443123375","0.00022055572159940872","0.07052410253931389","1.331933617591858","0.9999998843497642","0.8729449969555511","0.876322314628958","0.8796996323023651","0.2866317331790924","0.86","0.8708509465033514","0.8817018930067028"
"vocal-sweep-9","0.001974730212483559","0.08253308895709832","0.16746000133378347","0.00034419921855914377","0.04429624563387226","1.1471153497695925","0.9999998070210804","0.8652323929368785","0.8762337583191748","0.8872351237014712","0.13725042343139648","0.854","0.8644473799568277","0.8748947599136556"
"jolly-sweep-137","0.0013793294561132066","0.0332581634436613","0.42551445149718775","0.0003445315846962265","0.0389174438705744","1.1091433763504028","0.999999833854946","0.8652323929368785","0.8762217462388873","0.8872110995408962","0.1035880297422409","0.86","0.8713123233164939","0.8826246466329877"
"vivid-sweep-146","0.0009570998415633998","0.036638252046578994","0.4097253126163341","0.00024739901104795507","0.038724738633328114","1.2675107717514038","0.9999998303054962","0.8709153643190582","0.876188998329421","0.8814626323397837","0.2370549887418747","0.864","0.8721502806521106","0.8803005613042213"
"generous-sweep-77","0.001198116204889215","0.04878210592376036","0.29204579851858814","0.0002825687902460129","0.04740063946682934","1.363212823867798","0.9999997991367864","0.8672620255733712","0.8761123606975127","0.8849626958216544","0.3098442852497101","0.874","0.8779858014284061","0.8819716028568122"
"amber-sweep-108","0.002085901652242891","0.06063420148216948","0.28090029828083146","0.0004559003307319241","0.0716915682326016","1.109009861946106","0.99999983889026","0.8676679521006698","0.8760952233609858","0.8845224946213016","0.10346761345863342","0.85","0.8630167026416409","0.8760334052832818"
"peachy-sweep-71","0.0009194980082667636","0.030766426486424504","0.2883364794616015","0.00024043122313396624","0.03492744246676996","1.4274979829788208","0.9999998972752924","0.8701035112644612","0.8760279499070949","0.8819523885497287","0.35592323541641235","0.846","0.8621636463041261","0.8783272926082523"
"wise-sweep-72","0.0012389151418192494","0.03198479005910429","0.1820892950688953","0.0004390414462959621","0.06315748587964168","1.1909464597702026","0.9999998868117578","0.867059062309722","0.8759700969063572","0.8848811315029924","0.1747482717037201","0.872","0.8720173622310055","0.8720347244620109"
"fast-sweep-103","0.0018616689913988117","0.0475068516198389","0.27142434317426967","0.00026437200203193676","0.056157018288090374","1.2170042991638184","0.9999998968662824","0.8652323929368785","0.8759083719919178","0.8865843510469571","0.19639240205287933","0.858","0.8658008760570204","0.8736017521140409"
"jumping-sweep-145","0.001955505338557683","0.04003258817538249","0.1830219631012933","0.00039558587187503967","0.07342831437504742","1.1557104587554932","0.9999998187513296","0.869291658209864","0.8758854849109287","0.8824793116119933","0.14471524953842163","0.862","0.8707768884038108","0.8795537768076217"
"unique-sweep-104","0.00154631827292221","0.04300357576493891","0.3344622255320948","0.0002870544978543686","0.059258030782801126","1.2540844678878784","0.9999999154347924","0.8694946214735133","0.8758152991660271","0.8821359768585408","0.2264057695865631","0.85","0.8626100169665774","0.8752200339331548"
"smooth-sweep-80","0.0017787670522216943","0.0627866606796792","0.16731696228851228","0.00020911655490477897","0.05421415996013613","1.3245834112167358","0.9999997373718336","0.8662472092551248","0.8757790765654231","0.8853109438757214","0.28109800815582275","0.862","0.8727231990339109","0.8834463980678219"
"prime-sweep-4","0.0015252354446580114","0.058042000020796534","0.302760982780273","0.0003730458618735451","0.05845383651315935","1.0840271711349487","0.999999849639345","0.8662472092551248","0.875672099777096","0.8850969902990673","0.0806829184293747","0.86","0.869595042574616","0.879190085149232"
"sunny-sweep-78","0.0014582806469082546","0.07059960556241902","0.18491111160387136","0.0004686672014841951","0.0756685950548152","1.1888529062271118","0.9999998337671998","0.8660442459914756","0.8755606825711374","0.8850771191507992","0.17298884689807892","0.856","0.8659934353451276","0.8759868706902553"
