"Name","adamw_lr","muon_lr","weight_decay","batch_perplexity","raw_grad_norm","test_accuracy","test_combined_score","test_pearson","train_loss","val_accuracy","val_combined_score","val_pearson"
"vibrant-sweep-4","0.000147979607406739","0.0005671858978177648","0.000020352096777603395","1.184601902961731","0.999999846607216","0.8658412827278262","0.8690272456028871","0.8722132084779479","0.1694067269563675","0.858","0.8585848749251889","0.8591697498503778"
"neat-sweep-68","0.00014212064667185582","0.0005687202294441675","0.000021865726421103857","1.3546853065490725","0.9999998268188832","0.8662472092551248","0.8689060910317334","0.8715649728083421","0.3035691976547241","0.846","0.8520168585865163","0.8580337171730327"
"fluent-sweep-34","0.0001458678971956152","0.0005650938671051387","0.000025840165393322708","1.2275468111038208","0.9999998174744144","0.8640146133549828","0.8688545459023324","0.873694478449682","0.20501776039600372","0.858","0.8590343634274352","0.8600687268548705"
"avid-sweep-128","0.00014665423450472195","0.0005723536297805715","0.000024332803443858793","1.1578328609466553","0.9999997283310446","0.8648264664095798","0.8684312527554746","0.8720360391013694","0.14655008912086487","0.866","0.8639227656872519","0.8618455313745038"
"daily-sweep-29","0.00014059826740686114","0.0005729750805484156","0.00002282629260429988","1.2297950983047483","0.9999998010858712","0.8652323929368785","0.868370904658001","0.8715094163791237","0.20684760808944705","0.858","0.8607132775460715","0.863426555092143"
"balmy-sweep-38","0.00014224656452420256","0.0005652246189967315","0.000023642899640237823","1.2379258871078491","0.999999799045316","0.8629997970367363","0.8682943718803157","0.873588946723895","0.21343731880187988","0.864","0.8665041280195404","0.8690082560390807"
"vital-sweep-122","0.00014760527366696735","0.0005693815187262971","0.000029212399137154603","1.354758381843567","0.9999998733234432","0.8621879439821393","0.8682449330723793","0.8743019221626193","0.3036231994628906","0.844","0.8528017090135566","0.8616034180271132"
"graceful-sweep-44","0.00014736021246823986","0.0005714613951463087","0.000023350943793340773","1.3126829862594604","0.999999757612956","0.8660442459914756","0.8681747859965192","0.8703053260015629","0.2720731496810913","0.874","0.8685748496050001","0.8631496992100002"
"royal-sweep-131","0.00014896356648577786","0.0005713425807456451","0.000022109370805214924","1.2236109972000122","0.9999998201609224","0.8634057235640349","0.8681268385180938","0.8728479534721526","0.20180630683898929","0.862","0.8606291131870574","0.8592582263741146"
"classic-sweep-16","0.00014488474748539025","0.0005696927008068981","0.000021895768540124393","1.3147724866867063","0.9999998543133778","0.8648264664095798","0.8678804508154585","0.8709344352213371","0.27366358041763306","0.826","0.8359722923850634","0.845944584770127"
"atomic-sweep-125","0.0001497920723223009","0.0005663669066390055","0.00002511846985374777","1.2514725923538208","0.999999895650168","0.8632027603003857","0.8676443571956405","0.8720859540908953","0.2243209183216095","0.858","0.8614092871803405","0.864818574360681"
